user_id,ip_address,country,device_type,login_success,login_frequency,is_attack,hour_of_day,day_of_week,risk_score
user52167,10.77.83.30,CN,Mobile-Android,1,16,0,4,0,30
employee48715,10.44.247.172,ZA,Tablet-iOS,1,17,0,14,2,0
admin_test,185.200.149.230,RU,Desktop-Linux,0,2,1,11,6,35
user0500,185.28.78.100,US,Desktop-Windows,0,4,1,4,5,35
contractor95180,177.43.101.8,MX,Desktop-Mac,1,14,0,22,4,0
user0225,190.240.88.212,RU,Desktop-Mac,1,450,1,12,2,55
user79533,221.161.191.22,SE,Desktop-Mac,1,6,0,19,6,0
guest53643,24.244.21.214,SG,Mobile-iOS,1,6,0,4,1,15
contractor3454,10.62.134.216,KR,Mobile-Android,1,19,0,5,4,30
contractor16853,10.222.230.3,AR,Desktop-Windows,1,4,0,15,2,0
guest84751,10.9.181.243,DE,Mobile-Android,1,6,0,18,4,0
guest25766,146.177.94.148,SG,Desktop-Mac,1,11,0,3,4,15
contractor99645,10.233.185.240,DE,Desktop-Mac,1,4,0,3,1,15
employee59091,10.214.227.235,KR,Desktop-Windows,1,9,0,11,4,15
guest27181,160.114.182.117,ES,Desktop-Windows,1,18,0,18,0,0
employee68850,10.177.218.47,GB,Tablet-Android,0,19,0,4,3,35
user89860,137.60.130.200,US,Mobile-iOS,1,13,0,1,3,0
contractor57974,10.206.67.77,JP,Desktop-Windows,1,16,0,10,3,0
guest20090,10.230.76.119,NL,Mobile-iOS,1,4,0,2,2,15
user88847,10.84.47.149,SG,Tablet-Android,1,1,0,7,2,0
employee85729,11.186.102.60,IN,Desktop-Mac,1,14,0,3,2,15
contractor30427,59.121.183.53,MX,Mobile-Android,1,15,0,3,1,15
admin_prod,50.175.105.84,FR,Server,0,2,1,5,6,45
user2592,10.35.5.16,IT,Desktop-Windows,1,3,0,22,4,0
guest98630,109.164.8.92,US,Mobile-Android,1,17,0,15,5,0
user0896,45.73.222.170,US,API-Client,0,83,1,8,5,70
employee23349,10.185.240.161,RU,Desktop-Windows,1,3,0,16,0,15
contractor32666,10.164.127.234,CN,Desktop-Windows,1,20,0,18,0,15
employee83884,10.82.139.56,IN,Desktop-Linux,1,17,0,22,6,0
contractor46234,10.127.62.168,CA,Desktop-Mac,1,10,0,4,1,15
employee23046,10.178.104.75,NL,Tablet-Android,1,18,0,3,2,15
contractor3685,52.14.50.90,JP,Desktop-Windows,1,9,0,8,3,0
contractor29466,10.129.6.113,AR,Desktop-Windows,1,7,0,11,0,0
user92161,10.143.174.239,FR,Mobile-iOS,1,7,0,18,1,0
contractor38371,10.42.222.67,JP,Mobile-Android,1,11,0,1,6,0
employee42954,10.212.202.71,ZA,Tablet-iOS,1,6,0,4,2,15
employee45716,10.106.158.104,US,Mobile-Android,1,3,0,9,1,0
employee34647,10.199.100.93,RU,Mobile-Android,1,18,0,20,1,15
contractor26858,10.239.10.225,SG,Desktop-Windows,1,17,0,12,5,0
contractor25163,64.139.110.181,MX,Mobile-Android,1,19,0,4,2,15
contractor98607,195.190.188.184,FR,Desktop-Mac,1,17,0,18,0,0
user93466,96.78.165.42,SE,Desktop-Linux,1,12,0,16,1,0
employee43358,171.164.61.242,IT,Mobile-iOS,1,20,0,5,2,15
employee93070,10.46.112.5,CN,Desktop-Windows,1,9,0,0,5,15
user45702,10.185.37.146,ES,Tablet-iOS,1,16,0,0,1,0
user20413,158.42.50.208,AU,Desktop-Windows,1,11,0,15,3,0
contractor58142,10.88.118.85,SE,Tablet-Android,1,14,0,0,3,0
guest65927,153.103.82.232,CN,Desktop-Windows,1,13,0,6,2,30
user53336,75.59.179.23,AR,Desktop-Windows,1,7,0,12,3,0
guest88592,4.207.192.149,DE,Mobile-iOS,1,10,0,19,2,0
employee62054,10.29.248.22,IT,Desktop-Linux,1,2,0,21,1,0
user17200,10.203.237.7,AR,Desktop-Windows,1,10,0,15,1,0
contractor86138,10.252.10.158,CA,Desktop-Windows,1,7,0,19,2,0
user79668,10.204.94.46,SG,Desktop-Windows,1,3,0,17,1,0
guest93853,10.218.40.118,US,Tablet-Android,1,19,0,17,6,0
contractor48538,10.207.123.216,IN,Desktop-Mac,1,19,0,13,3,0
guest64427,81.126.193.103,NL,Tablet-Android,1,15,0,3,3,15
admin_dev,177.116.54.233,ES,Desktop-Mac,1,380,1,20,6,40
employee56987,10.16.159.209,FR,Mobile-Android,1,10,0,18,0,0
user0541,185.111.180.89,AU,Tablet-Android,1,224,1,18,0,40
employee4285,10.143.85.143,ZA,Mobile-Android,1,3,0,2,0,15
user37398,147.123.6.79,FR,Desktop-Linux,1,11,0,9,3,0
user74032,10.85.93.85,AU,Desktop-Windows,1,18,0,11,1,0
user77201,10.41.9.234,KR,Desktop-Windows,1,14,0,19,1,15
contractor4599,10.168.135.10,AU,Desktop-Windows,1,16,0,15,5,0
admin_prod,25.40.245.137,CA,Tablet-iOS,0,332,1,6,6,75
employee50100,10.69.91.77,GB,Mobile-iOS,1,11,0,9,4,0
admin_prod,6.210.194.228,KR,Server,0,328,1,15,5,85
user54070,10.87.178.197,GB,Desktop-Linux,1,9,0,20,1,0
contractor26411,10.68.124.176,BR,Desktop-Windows,1,19,0,21,2,0
employee99549,10.95.241.16,CN,Desktop-Mac,1,4,0,5,6,30
contractor14500,10.123.148.50,KR,Desktop-Windows,1,20,0,13,2,15
employee57030,10.43.186.43,JP,Mobile-Android,0,12,0,11,6,20
employee27884,4.212.116.20,AR,Desktop-Windows,1,20,0,4,3,15
user0293,185.11.244.135,AU,API-Client,0,486,1,9,2,70
contractor23801,10.125.141.187,ZA,Tablet-iOS,1,19,0,18,5,0
contractor59755,10.200.72.247,SG,Desktop-Mac,1,13,0,6,5,15
guest83190,23.59.204.208,IN,Desktop-Mac,1,18,0,7,6,0
contractor90255,10.98.109.23,NL,Mobile-iOS,1,12,0,8,3,0
user93025,10.200.242.178,DE,Mobile-Android,1,5,0,2,4,15
admin_prod,168.100.40.244,CN,Desktop-Windows,0,2,1,2,6,50
guest67813,23.63.209.2,AR,Desktop-Windows,1,20,0,3,1,15
employee42904,10.210.163.253,SE,Desktop-Windows,1,6,0,19,2,0
admin_dev,198.163.12.219,RU,Mobile-iOS,0,88,1,6,1,90
guest24585,115.206.221.15,ZA,Mobile-Android,1,4,0,8,1,0
admin_test,132.250.36.91,ZA,API-Client,0,240,1,1,4,70
guest92231,10.60.207.81,BR,Mobile-iOS,1,8,0,4,5,15
user22680,10.255.124.201,SE,Mobile-Android,1,14,0,11,6,0
admin_123,182.146.155.143,RU,Desktop-Linux,0,399,1,2,1,90
guest74947,167.78.229.173,AU,Desktop-Mac,1,19,0,15,4,0
employee5298,219.210.211.191,ZA,Desktop-Windows,1,4,0,11,6,0
contractor93477,7.245.71.206,IT,Mobile-iOS,1,2,0,17,6,0
guest95415,10.252.248.217,IN,Tablet-iOS,1,1,0,5,2,15
user91873,10.90.182.164,JP,Desktop-Windows,1,15,0,13,0,0
contractor7287,10.201.92.227,JP,Mobile-iOS,1,18,0,0,6,0
user58768,10.35.146.122,CA,Desktop-Linux,1,1,0,9,6,0
employee81012,1.15.58.40,RU,Mobile-iOS,1,8,0,0,6,15
admin_123,129.230.58.254,GB,Desktop-Mac,0,401,1,20,4,60
user0162,104.209.188.29,ZA,Desktop-Linux,0,303,1,5,6,75
contractor67923,68.52.63.105,RU,Desktop-Linux,1,4,0,2,5,30
user44498,10.34.12.76,DE,Desktop-Mac,1,11,0,10,1,0
user74991,10.202.238.110,GB,Desktop-Windows,1,3,0,8,4,0
contractor23417,10.36.196.165,AR,Desktop-Windows,1,11,0,17,0,0
contractor38830,174.151.165.220,BR,Mobile-Android,1,11,0,13,0,0
user0470,198.37.145.239,SG,Desktop-Windows,0,253,1,21,5,60
guest44103,68.94.52.58,GB,Desktop-Mac,1,4,0,0,5,0
admin_test,185.216.35.118,BR,Desktop-Windows,0,198,1,9,4,60
contractor35292,10.138.145.9,DE,Mobile-Android,1,3,0,18,3,0
user76171,10.179.67.248,CN,Mobile-Android,1,6,0,9,6,15
user0979,87.106.150.219,DE,API-Client,0,240,1,17,1,70
employee23097,10.87.137.130,FR,Tablet-iOS,1,20,0,2,3,15
employee69717,10.99.241.253,US,Desktop-Windows,1,1,0,2,6,15
contractor83218,32.29.201.194,MX,Desktop-Mac,1,14,0,2,4,15
employee30036,10.160.143.59,ZA,Mobile-Android,1,7,0,22,1,0
guest63080,10.81.24.97,DE,Mobile-Android,1,2,0,16,4,0
user0639,208.0.138.160,RU,Desktop-Linux,0,3,1,11,5,35
guest91013,10.227.55.126,BR,Desktop-Windows,1,14,0,19,3,0
guest61042,10.101.221.61,DE,Desktop-Mac,1,13,0,18,0,0
contractor84899,10.19.135.229,IN,Desktop-Mac,1,7,0,0,3,0
user84365,10.6.120.32,MX,Desktop-Linux,1,14,0,2,2,15
employee36627,50.246.158.213,SG,Tablet-Android,1,18,0,15,2,0
guest27151,10.66.55.132,IN,Mobile-Android,1,17,0,1,0,0
admin_123,202.219.109.250,RU,Desktop-Windows,0,1,1,13,4,35
contractor88503,138.28.99.13,CA,Tablet-iOS,1,20,0,11,4,0
admin_dev,147.172.94.67,BR,Desktop-Windows,0,135,1,17,4,60
admin_prod,116.243.249.59,RU,Desktop-Mac,0,479,1,18,3,75
contractor85634,110.79.244.153,SG,Desktop-Mac,1,10,0,10,2,0
guest45406,10.247.188.83,SG,Desktop-Windows,1,12,0,11,4,0
user14412,10.97.96.62,IT,Desktop-Windows,1,3,0,23,5,0
guest46142,46.87.142.186,BR,Desktop-Mac,1,16,0,9,2,0
admin_123,185.246.226.99,IN,Desktop-Linux,0,3,1,20,3,20
guest18402,10.79.98.203,AR,Mobile-Android,1,11,0,16,2,0
user72110,10.214.203.25,IN,Tablet-Android,1,5,0,19,6,0
user76142,43.100.241.64,NL,Mobile-Android,1,2,0,11,5,0
employee14367,112.61.28.198,DE,Mobile-Android,1,15,0,20,3,0
user81570,10.136.109.73,NL,Tablet-Android,1,6,0,20,4,0
guest78337,10.47.26.115,RU,Mobile-Android,1,1,0,19,5,15
employee42394,10.192.210.210,GB,Tablet-Android,0,19,0,15,2,20
user30458,203.231.205.143,SE,Mobile-iOS,1,4,0,22,5,0
contractor42837,156.225.230.50,SG,Tablet-Android,1,1,0,17,4,0
contractor71337,10.59.237.54,JP,Desktop-Mac,1,18,0,18,5,0
guest10015,10.7.44.108,BR,Desktop-Mac,1,9,0,22,0,0
user2451,10.243.26.153,KR,Mobile-iOS,1,8,0,1,5,15
employee17529,189.86.160.133,ZA,Desktop-Windows,1,6,0,7,4,0
employee76602,10.31.12.246,RU,Desktop-Mac,1,17,0,8,5,15
user0048,15.49.55.88,BR,Mobile-Android,0,2,1,3,5,35
contractor93578,44.170.109.106,IN,Desktop-Linux,1,4,0,21,1,0
admin_123,34.14.66.231,ES,Desktop-Linux,0,275,1,20,5,60
employee5071,10.114.180.66,SE,Mobile-Android,1,14,0,12,6,0
admin_123,45.56.22.219,AU,Desktop-Linux,0,2,1,11,1,20
contractor3415,93.2.16.144,ES,Desktop-Mac,1,6,0,15,5,0
user0213,146.82.144.172,AU,Server,0,457,1,17,1,70
contractor15337,10.209.3.188,AR,Desktop-Linux,1,4,0,19,2,0
employee25679,10.119.16.104,RU,Desktop-Windows,1,10,0,6,5,30
contractor82408,10.7.241.224,IN,Desktop-Windows,1,8,0,10,4,0
employee15370,61.84.82.44,US,Tablet-iOS,1,9,0,11,6,0
employee91907,195.181.41.60,US,Mobile-Android,1,8,0,20,5,0
contractor19584,10.14.245.8,SE,Tablet-Android,1,6,0,22,0,0
guest56899,10.106.248.246,CN,Mobile-Android,1,6,0,17,2,15
contractor85237,217.11.162.227,ES,Mobile-iOS,1,13,0,8,4,0
admin_prod,198.108.122.173,KR,Desktop-Windows,0,372,1,18,6,75
employee93942,71.42.208.151,CA,Tablet-iOS,1,12,0,16,6,0
contractor2697,10.30.79.72,SE,Mobile-iOS,1,5,0,7,5,0
employee45784,156.143.118.110,IN,Mobile-Android,1,4,0,23,0,0
user16048,10.161.185.34,CN,Mobile-Android,1,14,0,5,2,30
user83383,10.8.3.233,RU,Desktop-Mac,1,14,0,12,2,15
user31015,10.105.210.90,FR,Desktop-Linux,1,15,0,3,3,15
contractor19103,10.60.58.233,DE,Mobile-Android,1,13,0,19,4,0
contractor22845,10.92.83.105,GB,Desktop-Linux,0,5,0,5,5,35
admin_prod,152.199.190.76,RU,Desktop-Linux,1,402,1,17,0,55
guest78881,10.164.129.182,JP,Mobile-Android,1,17,0,1,0,0
guest26975,10.116.55.58,FR,Tablet-iOS,1,11,0,21,1,0
guest98449,208.156.108.111,MX,Desktop-Mac,1,1,0,4,6,15
employee43471,10.190.111.60,CN,Desktop-Linux,1,6,0,20,6,15
employee47925,10.194.5.192,CN,Desktop-Linux,1,15,0,21,0,15
user47904,10.14.224.71,RU,Desktop-Windows,1,17,0,0,0,15
employee5379,10.176.244.6,DE,Desktop-Windows,1,9,0,17,6,0
user0509,203.15.80.185,AU,Server,0,4,1,14,4,30
admin_dev,8.235.6.200,RU,Desktop-Windows,0,334,1,12,0,75
contractor74753,10.52.13.178,MX,Mobile-Android,1,8,0,1,6,0
admin_dev,198.217.36.113,SG,Mobile-iOS,0,323,1,14,4,60
user58551,10.236.96.39,ES,Desktop-Mac,1,1,0,2,6,15
guest21826,10.118.225.146,RU,Tablet-iOS,1,2,0,10,2,15
user91595,10.30.118.238,SE,Tablet-iOS,0,2,0,8,4,20
user92832,10.35.50.146,IN,Mobile-Android,1,5,0,4,3,15
user44010,12.156.146.223,GB,Desktop-Windows,1,15,0,15,0,0
employee82013,10.185.145.220,CA,Tablet-Android,1,5,0,9,1,0
admin_123,66.33.55.253,RU,API-Client,0,5,1,4,4,60
employee76772,57.166.98.208,IT,Desktop-Windows,1,12,0,16,0,0
guest25577,121.212.201.103,MX,Mobile-Android,1,12,0,4,1,15
admin_123,192.118.33.243,GB,Server,0,60,1,0,3,70
user27824,31.189.152.198,RU,Desktop-Mac,1,2,0,14,3,15
guest28077,10.9.62.50,BR,Mobile-iOS,1,17,0,9,2,0
employee79314,10.192.187.77,RU,Tablet-iOS,1,19,0,21,4,15
contractor91436,90.196.178.50,AU,Desktop-Linux,1,11,0,18,3,0
admin_123,21.57.220.39,SG,Desktop-Windows,0,249,1,19,6,60
user44453,10.157.231.188,AU,Desktop-Mac,1,2,0,20,5,0
contractor54220,10.109.56.83,AU,Desktop-Windows,1,18,0,0,5,0
guest49138,10.13.208.205,SG,Tablet-iOS,0,6,0,5,4,35
contractor21463,83.29.121.145,ES,Mobile-Android,1,9,0,6,3,15
contractor49834,10.12.70.127,GB,Desktop-Windows,1,5,0,22,5,0
guest41554,214.28.84.197,KR,Desktop-Windows,1,1,0,4,6,30
contractor47337,217.14.63.43,AU,Desktop-Windows,1,5,0,20,4,0
employee13756,153.137.116.83,AU,Desktop-Windows,1,1,0,6,0,15
user13865,10.206.164.42,RU,Desktop-Windows,1,4,0,9,5,15
admin_dev,45.164.248.187,CN,Desktop-Windows,0,1,1,13,0,35
user0761,183.206.199.94,FR,Server,0,255,1,7,2,70
guest71835,10.6.241.114,FR,Desktop-Windows,1,13,0,0,2,0
guest13294,10.127.123.238,BR,Mobile-iOS,1,12,0,23,5,0
guest74868,10.77.186.118,IN,Mobile-iOS,1,6,0,6,3,15
admin_test,131.199.213.188,CN,Server,0,167,1,6,4,100
guest15365,108.122.6.78,ZA,Mobile-Android,1,15,0,14,5,0
employee60473,168.255.231.164,FR,Tablet-Android,1,15,0,3,1,15
employee32259,10.87.0.66,IT,Tablet-Android,1,9,0,3,0,15
admin_test,45.192.28.12,ZA,API-Client,0,81,1,2,5,85
user14525,10.18.44.29,RU,Mobile-iOS,1,15,0,17,2,15
contractor57444,10.129.67.82,GB,Desktop-Linux,1,1,0,18,5,0
employee81095,50.30.45.17,AR,Desktop-Linux,1,20,0,12,2,0
user49764,10.118.78.90,CA,Mobile-Android,1,19,0,17,1,0
employee28514,10.138.196.169,CA,Tablet-iOS,1,3,0,8,3,0
contractor4224,162.89.37.254,KR,Desktop-Windows,1,5,0,7,3,15
guest96252,178.77.157.60,AR,Desktop-Linux,1,9,0,10,6,0
admin_test,45.129.248.217,DE,Desktop-Windows,0,5,1,1,6,20
employee25459,10.104.243.37,JP,Mobile-Android,1,2,0,16,2,0
employee50713,127.64.57.224,SG,Tablet-iOS,0,20,0,17,0,20
employee84998,10.109.214.66,FR,Desktop-Mac,1,11,0,21,2,0
guest12340,10.133.208.244,AR,Desktop-Mac,1,7,0,18,0,0
user15467,10.168.128.234,BR,Desktop-Linux,1,9,0,4,5,15
contractor76245,10.13.229.53,FR,Desktop-Mac,1,10,0,10,5,0
guest39845,10.144.186.38,SG,Desktop-Mac,1,1,0,13,0,0
contractor53955,10.63.66.14,US,Desktop-Windows,1,12,0,14,6,0
user53116,10.249.230.131,DE,Mobile-iOS,1,6,0,2,1,15
user0147,198.103.0.110,GB,Desktop-Linux,0,356,1,15,1,60
contractor44626,10.214.8.249,IN,Mobile-iOS,1,7,0,19,4,0
user3332,10.165.84.231,ZA,Desktop-Mac,1,10,0,17,0,0
admin_prod,80.169.197.155,SE,Mobile-Android,0,379,1,22,6,60
employee46838,10.11.230.93,BR,Desktop-Windows,1,15,0,6,5,15
user73954,10.211.168.110,US,Mobile-Android,1,7,0,6,2,15
employee73984,10.54.207.158,KR,Desktop-Windows,1,3,0,16,6,15
guest19457,214.44.196.120,MX,Desktop-Windows,1,5,0,16,2,0
employee17720,80.143.254.226,MX,Desktop-Mac,0,5,0,4,1,35
admin_dev,192.10.47.133,IN,Desktop-Linux,0,491,1,10,0,60
contractor7159,10.167.214.125,IT,Mobile-iOS,1,20,0,18,1,0
contractor6287,10.59.189.164,DE,Tablet-Android,1,5,0,18,0,0
guest82917,32.46.73.49,ZA,Mobile-iOS,1,10,0,16,6,0
contractor8674,10.176.125.105,RU,Desktop-Windows,1,4,0,8,3,15
employee56669,10.145.43.67,FR,Tablet-Android,1,19,0,16,2,0
guest84106,68.193.160.251,DE,Desktop-Mac,1,1,0,17,4,0
user72753,70.102.150.164,ZA,Mobile-iOS,1,8,0,18,5,0
contractor93002,10.221.29.100,DE,Desktop-Windows,1,12,0,1,0,0
admin_dev,209.253.125.73,RU,Desktop-Linux,0,60,1,4,0,90
guest95509,221.141.85.53,IT,Desktop-Windows,1,9,0,5,1,15
guest60217,10.40.188.238,NL,Desktop-Windows,1,9,0,23,0,0
admin_dev,45.196.198.39,IT,Tablet-Android,0,495,1,7,0,60
employee47606,10.13.194.81,IT,Desktop-Linux,1,19,0,9,6,0
contractor30054,83.77.252.77,IT,Desktop-Windows,1,7,0,17,5,0
contractor10668,10.131.125.173,NL,Desktop-Windows,1,4,0,20,1,0
contractor1694,10.91.73.109,CA,Desktop-Windows,0,9,0,13,3,20
contractor90849,27.185.10.210,US,Desktop-Linux,1,7,0,7,6,0
guest55292,10.233.122.13,ES,Desktop-Windows,1,13,0,22,3,0
employee75768,10.84.139.71,MX,Tablet-Android,1,18,0,15,0,0
guest72947,10.109.43.42,DE,Tablet-Android,1,11,0,23,6,0
admin_123,133.38.170.109,MX,Desktop-Windows,0,257,1,10,0,60
employee63973,10.223.204.10,JP,Desktop-Windows,1,1,0,1,1,0
user61981,10.148.209.18,SG,Tablet-iOS,1,7,0,16,0,0
user91286,10.120.89.19,US,Desktop-Linux,1,12,0,9,3,0
employee75263,10.161.5.112,AU,Desktop-Linux,1,14,0,3,4,15
user0337,17.139.155.54,RU,Desktop-Linux,0,89,1,22,5,75
contractor14317,10.77.205.112,DE,Desktop-Windows,1,18,0,9,0,0
guest93076,139.229.150.55,ZA,Tablet-Android,1,6,0,15,1,0
employee2510,10.183.2.247,CN,Desktop-Mac,1,20,0,21,3,15
contractor96707,10.111.238.227,FR,Mobile-Android,1,11,0,11,5,0
admin_dev,133.184.116.26,IN,Mobile-iOS,0,170,1,20,2,60
admin_123,219.121.188.219,US,API-Client,0,407,1,17,4,70
admin_test,195.133.50.254,CN,Desktop-Windows,0,316,1,10,0,75
user47465,10.243.69.209,IN,Desktop-Mac,1,10,0,8,6,0
employee66605,214.122.185.5,SG,Tablet-iOS,1,1,0,23,6,0
contractor48239,5.174.103.252,JP,Desktop-Windows,1,16,0,11,5,0
user2869,158.131.215.170,MX,Mobile-Android,1,9,0,5,6,15
contractor55682,10.140.219.88,JP,Desktop-Mac,1,15,0,10,2,0
employee45488,10.224.214.35,DE,Mobile-Android,1,1,0,21,0,0
guest51872,6.58.247.161,RU,Desktop-Mac,1,16,0,2,4,30
employee97070,10.137.103.156,CN,Desktop-Mac,1,7,0,19,0,15
contractor40654,10.45.154.149,AU,Desktop-Windows,1,18,0,2,5,15
guest63761,10.152.135.117,IN,Desktop-Mac,1,8,0,20,2,0
contractor45179,10.137.148.30,DE,Desktop-Mac,0,2,0,13,1,20
contractor60748,222.193.213.225,BR,Desktop-Windows,1,8,0,0,3,0
employee15620,136.222.137.180,CN,Desktop-Mac,1,1,0,7,4,15
contractor20019,10.48.199.252,SG,Desktop-Linux,1,15,0,3,5,15
guest66156,10.22.254.150,SG,Desktop-Mac,1,5,0,13,3,0
guest44043,202.112.220.85,US,Mobile-iOS,1,7,0,16,2,0
employee20824,10.26.198.132,RU,Desktop-Windows,1,1,0,19,3,15
employee3373,10.170.8.44,ZA,Desktop-Linux,1,5,0,15,6,0
contractor50855,10.131.9.169,SG,Desktop-Windows,1,8,0,13,1,0
guest9440,10.104.7.133,CA,Desktop-Windows,1,14,0,1,5,0
guest4207,10.135.108.169,ZA,Mobile-iOS,1,8,0,14,6,0
user83141,10.124.31.228,IN,Desktop-Windows,1,12,0,13,4,0
contractor18978,10.76.118.148,US,Desktop-Windows,1,5,0,5,6,15
user95922,10.56.211.88,BR,Mobile-Android,1,17,0,9,4,0
employee11029,10.114.190.47,NL,Desktop-Windows,1,13,0,14,2,0
guest59888,10.220.169.109,JP,Desktop-Windows,1,17,0,10,1,0
user59788,18.193.46.158,ES,Desktop-Windows,1,5,0,7,2,0
user75049,10.120.158.98,GB,Desktop-Mac,1,17,0,16,0,0
guest11539,10.226.224.154,IT,Mobile-iOS,1,15,0,10,6,0
admin_123,94.157.154.3,BR,Desktop-Linux,0,3,1,1,4,20
guest11586,10.183.127.249,AU,Mobile-iOS,1,11,0,5,5,15
user66882,10.138.139.150,KR,Desktop-Linux,1,2,0,20,4,15
guest54945,10.180.195.6,CA,Tablet-Android,1,16,0,5,4,15
admin_dev,86.78.251.216,AU,Desktop-Linux,0,312,1,13,0,60
guest34918,10.94.253.251,ES,Desktop-Mac,1,8,0,18,4,0
user82691,10.5.58.118,SE,Mobile-Android,1,17,0,17,3,0
contractor30139,10.232.158.242,DE,Desktop-Linux,1,16,0,6,4,15
employee29945,10.75.132.108,AU,Desktop-Mac,1,12,0,1,1,0
user34488,10.229.108.18,ZA,Tablet-iOS,1,3,0,17,1,0
user40780,10.34.224.93,BR,Desktop-Mac,1,1,0,19,1,0
user53137,2.197.34.127,SE,Desktop-Windows,1,1,0,14,3,0
employee99262,10.188.172.243,AU,Desktop-Mac,1,3,0,7,0,0
contractor93405,10.52.76.214,ES,Mobile-iOS,1,19,0,12,0,0
guest36726,10.126.58.191,ES,Mobile-iOS,1,6,0,16,0,0
guest51222,174.247.187.245,MX,Mobile-Android,1,3,0,1,0,0
user21805,10.53.200.136,FR,Desktop-Mac,1,7,0,5,6,15
guest51089,12.85.57.103,SE,Mobile-iOS,1,11,0,13,5,0
user0728,42.37.24.52,AU,Desktop-Mac,0,464,1,17,5,60
employee22761,10.253.44.180,AU,Mobile-Android,1,11,0,4,1,15
contractor51729,68.209.46.241,US,Mobile-iOS,1,14,0,12,5,0
employee69306,24.221.80.242,DE,Desktop-Windows,1,2,0,20,5,0
guest84613,10.99.226.249,ZA,Desktop-Mac,1,17,0,21,3,0
contractor7847,144.187.187.177,KR,Desktop-Windows,1,20,0,16,2,15
guest80596,145.15.249.219,ES,Desktop-Mac,1,15,0,13,6,0
guest74361,10.235.30.43,IN,Mobile-iOS,1,15,0,14,6,0
guest72183,9.66.114.145,US,Desktop-Mac,1,19,0,16,4,0
admin_test,109.83.86.141,FR,API-Client,0,282,1,3,4,85
employee41341,10.196.58.84,CA,Desktop-Windows,1,6,0,10,6,0
guest20040,10.177.8.162,NL,Desktop-Windows,1,17,0,0,5,0
user68957,15.243.71.229,NL,Mobile-iOS,1,19,0,2,0,15
guest50906,10.229.100.67,GB,Desktop-Windows,1,10,0,21,3,0
user83443,10.34.52.176,SE,Desktop-Windows,1,14,0,11,5,0
user33269,10.78.23.86,GB,Desktop-Linux,1,7,0,12,3,0
user85431,10.57.121.52,JP,Mobile-iOS,1,1,0,14,0,0
guest97992,10.78.159.185,JP,Mobile-iOS,1,15,0,11,2,0
contractor60480,10.142.42.64,ES,Desktop-Mac,1,1,0,11,6,0
user54444,10.95.8.124,AU,Desktop-Windows,1,16,0,1,1,0
guest30728,10.153.96.77,FR,Desktop-Mac,1,14,0,19,6,0
guest78201,10.9.147.151,IN,Desktop-Mac,1,4,0,12,2,0
user58463,10.252.117.251,AR,Desktop-Windows,1,20,0,5,6,15
contractor95594,10.231.32.208,IT,Desktop-Windows,1,17,0,10,0,0
user0417,45.45.229.119,JP,Desktop-Windows,0,4,1,8,3,20
admin_dev,148.84.152.128,JP,API-Client,0,465,1,19,6,70
employee80271,42.130.29.25,IN,Mobile-Android,1,7,0,10,4,0
user0034,91.127.62.200,AU,Desktop-Linux,0,123,1,16,4,60
contractor81682,124.216.90.116,KR,Tablet-Android,1,19,0,3,2,30
user93674,10.67.135.244,BR,Desktop-Mac,1,10,0,8,0,0
user86547,191.186.143.166,CN,Mobile-iOS,1,18,0,22,6,15
user5517,10.61.113.128,CN,Mobile-Android,1,16,0,2,2,30
guest97286,10.123.219.36,FR,Desktop-Windows,1,12,0,11,0,0
guest36557,10.239.235.208,IN,Desktop-Mac,1,5,0,23,0,0
guest53960,10.176.167.37,ZA,Desktop-Linux,1,19,0,14,2,0
guest26911,204.250.198.179,MX,Desktop-Mac,1,11,0,22,1,0
admin_test,185.184.144.225,CN,Desktop-Linux,0,4,1,17,0,35
employee8412,180.130.40.110,CA,Tablet-Android,1,10,0,1,3,0
guest52474,10.83.63.251,DE,Desktop-Windows,1,8,0,23,6,0
user91107,167.24.235.186,RU,Desktop-Mac,1,15,0,23,2,15
contractor46906,19.106.130.121,SE,Mobile-Android,1,2,0,10,4,0
guest4793,10.110.57.29,FR,Desktop-Windows,1,3,0,21,1,0
guest16695,10.120.33.204,AR,Desktop-Windows,1,3,0,22,4,0
contractor18296,10.233.118.249,AR,Desktop-Mac,1,19,0,21,1,0
guest83546,15.62.187.209,CA,Desktop-Linux,1,19,0,22,0,0
guest32841,10.201.254.19,DE,Desktop-Mac,1,14,0,3,2,15
user39798,10.182.97.26,RU,Desktop-Mac,1,5,0,9,6,15
guest84889,209.131.133.200,DE,Desktop-Mac,1,1,0,23,4,0
contractor50843,10.69.106.69,FR,Mobile-Android,1,18,0,8,5,0
user16305,10.19.176.90,IN,Desktop-Mac,1,15,0,4,6,15
guest18386,160.48.61.213,JP,Desktop-Windows,1,2,0,23,6,0
user85683,10.162.75.45,SE,Desktop-Linux,1,15,0,18,1,0
contractor15604,10.251.117.139,NL,Desktop-Linux,1,9,0,23,0,0
user0038,116.22.248.242,SG,API-Client,0,173,1,3,4,85
guest9826,10.84.220.48,ES,Desktop-Mac,1,17,0,2,0,15
guest45338,10.28.97.168,ES,Tablet-Android,1,12,0,22,4,0
user0705,18.207.220.200,SG,Server,0,376,1,14,1,70
contractor75514,155.89.196.84,CN,Mobile-iOS,1,1,0,15,1,15
user42655,217.139.194.137,ES,Mobile-Android,1,9,0,17,6,0
